OrderID,OrderDate,Category,Product,Region,Units,UnitPrice,UnitCost,DiscountRate
ORD-20240823-01884,2024-08-23,Cómputo,Laptop Pro,Oeste  ,6,1378.63,855.53,0.18
ORD-20240208-01885,2024-02-08,Teléfono,Teléfono Y,OESTE ,13,707.34,463.96,0.03
ORD-20240804-01886,2024-08-04,Teléfono,Teléfono Y,Oeste  ,6,1017.66,793.12,0.14
ORD-20230404-01887,2023-04-04,Cómputo,Laptop Pro,Oeste,7,1328.45,863.07,0.24
ORD-20230606-01888,2023-06-06,Accesorio,Cargador,SUR,3,22.16,17.12,0.3
ORD-20230414-01889,2023-04-14,Cómputo,Laptop Air,SUR,6,1696.23,1037.01,0.06
ORD-20240806-01890,2024-08-06,Teléfono,Teléfono X,NORTE ,7,683.77,429.3,0.11
ORD-20230501-01891,2023-05-01,Cómputo,Laptop Air,Oeste,12,1764.43,1389.58,0.0
ORD-20240919-01892,2024-09-19,Cómputo,Laptop Pro, oeste,6,1102.79,821.97,0.1
ORD-20240604-01893,2024-06-04,Cómputo,Laptop Mini,este,10,1124.62,764.92,0.15
ORD-20231013-01894,2023-10-13,Tablet,Tablet Mini,Este,4,536.68,424.19,0.26
ORD-20230531-01895,2023-05-31,Accesorio,Mouse,OESTE ,9,141.79,90.23,0.17
ORD-20240826-01896,2024-08-26,Cómputo,Laptop Air,Oeste  ,10,1354.41,984.26,0.21
ORD-20230604-01897,2023-06-04,Accesorio,Cargador,Oeste,9,37.1,25.32,0.1
ORD-20241023-01898,2024-10-23,Cómputo,Laptop Mini,Norte,7,1896.63,1411.02,0.03
ORD-20240820-01899,2024-08-20,Accesorio,Mouse,Este,6,95.61,63.06,0.1
ORD-20241023-01900,2024-10-23,Cómputo,Laptop Pro,este,9,1345.99,945.64,0.29
ORD-20230930-01901,2023-09-30,Teléfono,Teléfono X,este,7,925.92,658.54,0.19
ORD-20240504-01902,2024-05-04,Teléfono,Teléfono Y,Este,9,560.36,443.81,0.28
ORD-20240814-01903,2024-08-14,Accesorio,Mouse,Norte,9,65.78,51.49,0.07
ORD-20230205-01904,2023-02-05,Teléfono,Teléfono X,OESTE ,9,857.56,538.33,0.1
ORD-20240102-01905,2024-01-02,Cómputo,Laptop Air,Norte,9,1966.82,1374.6,0.24
ORD-20240412-01906,2024-04-12,Teléfono,Teléfono X,este,7,1100.41,833.18,0.23
ORD-20240226-01907,2024-02-26,Cómputo,Laptop Pro, ESTE,5,1981.52,1408.97,0.09
ORD-20230919-01908,2023-09-19,Accesorio,Audífonos,este ,8,125.55,88.02,0.3
ORD-20230919-01909,2023-09-19,Cómputo,Laptop Air,Sur,7,1935.95,1241.18,0.1
ORD-20230225-01910,2023-02-25,Accesorio,Teclado,Oeste,6,131.83,103.84,0.2
ORD-20231210-01911,2023-12-10,Teléfono,Teléfono Y,SUR,17,567.83,357.64,0.24
ORD-20241205-01912,2024-12-05,Cómputo,Laptop Pro, oeste,4,905.29,618.47,0.07
ORD-20231022-01913,2023-10-22,Teléfono,Teléfono X,SUR,8,718.2,431.76,0.2
ORD-20230926-01914,2023-09-26,Teléfono,Teléfono X,Sur,10,921.38,645.39,0.15
ORD-20240202-01915,2024-02-02,Cómputo,Laptop Pro,norte,11,1166.43,914.44,0.09
ORD-20241207-01916,2024-12-07,Tablet,Tablet Mini, ESTE,9,766.51,533.86,0.03
ORD-20241014-01917,2024-10-14,Tablet,Tablet Plus,OESTE ,8,865.49,600.99,0.21
ORD-20230719-01918,2023-07-19,Teléfono,Teléfono X,Oeste  ,13,914.24,598.58,0.09
ORD-20240329-01919,2024-03-29,Accesorio,Mouse,Este,6,23.41,17.29,0.13
ORD-20230704-01920,2023-07-04,Tablet,Tablet Plus,este ,7,833.77,650.22,0.16
ORD-20240229-01921,2024-02-29,Teléfono,Teléfono Z,norte,4,767.16,478.69,0.04
ORD-20230717-01922,2023-07-17,Cómputo,Laptop Air,OESTE ,8,1787.06,1128.87,0.1
ORD-20240405-01923,2024-04-05,Tablet,Tablet Plus,Sur,12,619.33,467.39,0.25
ORD-20240219-01924,2024-02-19,Tablet,Tablet Mini,norte,3,581.34,377.58,0.24
ORD-20230113-01925,2023-01-13,Accesorio,Audífonos, Sur,5,125.79,85.26,0.06
ORD-20240430-01926,2024-04-30,Accesorio,Mouse,SUR,10,142.45,105.56,0.26
ORD-20230618-01927,2023-06-18,Teléfono,Teléfono Y,Norte,7,1276.28,915.51,0.05
ORD-20240816-01928,2024-08-16,Teléfono,Teléfono X,Oeste,6,604.82,380.38,0.06
ORD-20231031-01929,2023-10-31,Accesorio,Teclado, ESTE,8,35.98,23.61,0.07
ORD-20240112-01930,2024-01-12,Tablet,Tablet Mini,sur ,6,464.03,353.51,0.12
ORD-20241214-01931,2024-12-14,Cómputo,Laptop Air, Sur,5,1926.27,1270.38,0.1
ORD-20241201-01932,2024-12-01,Cómputo,Laptop Mini,este,7,1088.38,743.12,0.03
ORD-20240626-01933,2024-06-26,Accesorio,Mouse,Este,5,93.64,58.84,0.1
ORD-20241108-01934,2024-11-08,Tablet,Tablet Plus,SUR,8,826.2,610.48,0.15
ORD-20241028-01935,2024-10-28,Tablet,Tablet Plus, Sur,7,501.62,319.35,0.23
ORD-20230822-01936,2023-08-22,Teléfono,Teléfono Z,Oeste,15,634.53,444.21,0.23
ORD-20240212-01937,2024-02-12,Tablet,Tablet Mini,Este,6,388.33,256.7,0.04
ORD-20230501-01938,2023-05-01,Accesorio,Mouse, norte ,2,136.0,94.98,0.18
ORD-20240927-01939,2024-09-27,Cómputo,Laptop Pro,Oeste  ,9,1089.53,738.57,0.28
ORD-20240514-01940,2024-05-14,Cómputo,Laptop Pro,este,10,1413.67,1007.23,0.3
ORD-20231207-01941,2023-12-07,Teléfono,Teléfono Y, Sur,5,727.85,444.3,0.03
ORD-20240903-01942,2024-09-03,Tablet,Tablet Mini,este,7,500.47,375.94,0.22
ORD-20241024-01943,2024-10-24,Accesorio,Mouse,NORTE ,11,120.96,81.34,0.21
ORD-20240612-01944,2024-06-12,Accesorio,Cargador,Sur,6,137.52,101.53,0.26
ORD-20241226-01945,2024-12-26,Teléfono,Teléfono Y,este ,7,596.94,372.37,0.09
ORD-20230627-01946,2023-06-27,Accesorio,Audífonos,Norte,5,36.28,26.91,0.02
ORD-20240501-01947,2024-05-01,Teléfono,Teléfono X,Oeste,9,726.71,480.14,0.01
ORD-20240124-01948,2024-01-24,Accesorio,Cargador, oeste,2,61.63,46.59,0.19
ORD-20231218-01949,2023-12-18,Cómputo,Laptop Air,Oeste  ,12,1805.2,1185.87,0.29
ORD-20240413-01950,2024-04-13,Accesorio,Mouse, Sur,1,124.76,87.95,0.26
ORD-20240603-01951,2024-06-03,Tablet,Tablet Mini, oeste,11,477.17,342.83,0.26
ORD-20240120-01952,2024-01-20,Accesorio,Audífonos,este,7,114.8,73.16,0.2
ORD-20241126-01953,2024-11-26,Accesorio,Mouse,Sur,5,32.46,25.48,0.21
ORD-20230708-01954,2023-07-08,Cómputo,Laptop Air,Oeste,4,1627.95,1206.94,0.23
ORD-20231205-01955,2023-12-05,Tablet,Tablet Plus,este,7,666.44,528.31,0.02
ORD-20240229-01956,2024-02-29,Teléfono,Teléfono Z,Oeste  ,6,1198.66,951.4,0.07
ORD-20240519-01957,2024-05-19,Tablet,Tablet Mini, ESTE,8,426.03,312.09,0.21
ORD-20241021-01958,2024-10-21,Teléfono,Teléfono Y,este ,10,525.52,327.1,0.08
ORD-20230204-01959,2023-02-04,Tablet,Tablet Mini,SUR,14,466.77,306.27,0.28
ORD-20240914-01960,2024-09-14,Accesorio,Mouse,este,5,149.22,118.21,0.05
ORD-20240301-01961,2024-03-01,Teléfono,Teléfono Z, Sur,6,543.77,417.52,0.26
ORD-20240704-01962,2024-07-04,Teléfono,Teléfono Y,este,9,603.64,480.8,0.09
ORD-20230811-01963,2023-08-11,Cómputo,Laptop Pro, ESTE,7,1244.89,787.71,0.27
ORD-20230215-01964,2023-02-15,Cómputo,Laptop Mini,SUR,6,1408.76,911.07,0.06
ORD-20240714-01965,2024-07-14,Accesorio,Audífonos, norte ,7,27.57,19.34,0.01
ORD-20240918-01966,2024-09-18,Teléfono,Teléfono Y,norte,9,631.13,430.78,0.05
ORD-20230802-01967,2023-08-02,Accesorio,Mouse,sur ,5,18.1,12.84,0.13
ORD-20231021-01968,2023-10-21,Accesorio,Teclado,este ,11,105.17,79.85,0.1
ORD-20240315-01969,2024-03-15,Teléfono,Teléfono Y,este,5,1219.11,965.31,0.19
ORD-20240329-01970,2024-03-29,Accesorio,Audífonos,este ,12,127.27,101.34,0.04
ORD-20231231-01971,2023-12-31,Cómputo,Laptop Pro,sur ,3,1056.87,728.26,0.24
ORD-20240828-01972,2024-08-28,Cómputo,Laptop Air,sur ,10,1627.1,1187.09,0.21
ORD-20241230-01973,2024-12-30,Accesorio,Teclado,Sur,10,111.37,74.0,
ORD-20240710-01974,2024-07-10,Tablet,Tablet Mini,Este,9,793.12,509.6,0.13
ORD-20240929-01975,2024-09-29,Tablet,Tablet Mini, oeste,4,647.73,421.2,0.07
ORD-20240309-01976,2024-03-09,Accesorio,Cargador,sur ,4,142.18,113.25,0.06
ORD-20230306-01977,2023-03-06,Cómputo,Laptop Pro,este ,9,1204.82,733.33,0.03
ORD-20241214-01978,2024-12-14,Accesorio,Cargador,SUR,5,123.0,78.68,0.08
ORD-20241029-01979,2024-10-29,Teléfono,Teléfono X,Norte,8,645.53,429.53,0.2
ORD-20240906-01980,2024-09-06,Tablet,Tablet Mini,Sur,6,472.88,353.21,0.14
ORD-20240714-01981,2024-07-14,Cómputo,Laptop Pro,sur ,7,942.85,645.32,0.05
ORD-20240701-01982,2024-07-01,Cómputo,Laptop Mini,SUR,6,1791.28,1140.54,0.27
ORD-20230323-01983,2023-03-23,Accesorio,Audífonos,este,3,34.4,23.8,0.11
ORD-20230914-01984,2023-09-14,Accesorio,Cargador,SUR,5,128.43,78.85,0.01
ORD-20240630-01985,2024-06-30,Tablet,Tablet Mini, Sur,10,480.22,306.77,0.03
ORD-20240423-01986,2024-04-23,Tablet,Tablet Mini, norte ,9,304.0,185.69,0.26
ORD-20241103-01987,2024-11-03,Cómputo,Laptop Air, oeste,6,1752.07,1397.62,0.29
ORD-20230604-01988,2023-06-04,Cómputo,Laptop Air,Sur,8,1990.42,1267.55,0.07
ORD-20230808-01989,2023-08-08,Cómputo,Laptop Air,Sur,5,1337.89,878.06,0.13
ORD-20230412-01990,2023-04-12,Cómputo,Laptop Air,Norte,10,1269.98,982.45,0.11
ORD-20240211-01991,2024-02-11,Tablet,Tablet Mini,OESTE ,7,841.64,651.74,0.19
ORD-20240606-01992,2024-06-06,Teléfono,Teléfono Y,NORTE ,11,786.63,566.04,0.04
ORD-20230422-01993,2023-04-22,Tablet,Tablet Mini,Este,9,687.45,479.58,0.14
ORD-20241124-01994,2024-11-24,Tablet,Tablet Mini,Este,6,510.38,387.61,0.23
ORD-20230927-01995,2023-09-27,Tablet,Tablet Plus, ESTE,4,635.59,430.29,0.1
ORD-20230306-01996,2023-03-06,Tablet,Tablet Mini,OESTE ,13,454.43,358.34,0.15
ORD-20231227-01997,2023-12-27,Accesorio,Audífonos,norte,7,84.56,51.43,0.12
ORD-20241003-01998,2024-10-03,Accesorio,Mouse, Sur,4,135.04,86.89,0.01
ORD-20231113-01999,2023-11-13,Accesorio,Mouse,OESTE ,9,104.34,71.26,0.16
ORD-20240515-02000,2024-05-15,Cómputo,Laptop Air,Oeste,10,1120.6,799.29,0.19
ORD-20230519-02001,2023-05-19,Accesorio,Teclado,Oeste,6,10.36,8.25,0.15
ORD-20230924-02002,2023-09-24,Tablet,Tablet Mini, ESTE,10,682.47,463.0,0.15
ORD-20241218-02003,2024-12-18,Tablet,Tablet Mini, ESTE,9,661.26,424.92,0.13
ORD-20241227-02004,2024-12-27,Accesorio,Mouse,OESTE ,13,106.88,68.22,0.05
ORD-20230114-02005,2023-01-14,Teléfono,Teléfono X,Oeste,11,1119.02,756.95,0.14
ORD-20230417-02006,2023-04-17,Teléfono,Teléfono Z,este ,7,1290.69,930.32,0.02
ORD-20230509-02007,2023-05-09,Tablet,Tablet Mini,Este,10,557.99,387.9,0.08
ORD-20230529-02008,2023-05-29,Tablet,Tablet Mini, norte ,9,779.35,537.78,0.2
ORD-20230807-02009,2023-08-07,Tablet,Tablet Plus, norte ,11,579.0,376.69,0.2
ORD-20240229-02010,2024-02-29,Accesorio,Audífonos,NORTE ,8,117.1,73.71,0.17
ORD-20230701-02011,2023-07-01,Cómputo,Laptop Pro,Sur,8,1670.85,1031.82,0.02
ORD-20240127-02012,2024-01-27,Tablet,Tablet Plus,este ,8,568.93,408.24,0.1
ORD-20230214-02013,2023-02-14,Tablet,Tablet Plus,Norte,6,404.93,269.87,0.17
ORD-20240109-02014,2024-01-09,Cómputo,Laptop Mini,Oeste,9,1377.14,869.42,0.14
ORD-20231022-02015,2023-10-22,Accesorio,Teclado,OESTE ,7,10.48,7.19,0.05
ORD-20231226-02016,2023-12-26,Tablet,Tablet Plus,este ,7,850.12,655.39,0.15
ORD-20230625-02017,2023-06-25,Tablet,Tablet Plus,sur ,6,495.65,327.21,0.02
ORD-20230425-02018,2023-04-25,Accesorio,Cargador,Sur,9,24.27,16.49,0.16
ORD-20230901-02019,2023-09-01,Cómputo,Laptop Pro,este,7,907.73,638.37,0.14
ORD-20240304-02020,2024-03-04,Cómputo,Laptop Mini,OESTE ,8,988.32,602.63,0.15
ORD-20230320-02021,2023-03-20,Teléfono,Teléfono X,sur ,11,756.64,532.57,0.22
ORD-20240903-02022,2024-09-03,Teléfono,Teléfono Z, norte ,8,692.94,423.57,0.09
ORD-20240924-02023,2024-09-24,Teléfono,Teléfono X,Sur,11,648.35,402.44,0.16
ORD-20241031-02024,2024-10-31,Accesorio,Cargador,este,11,93.52,60.77,0.08
ORD-20240728-02025,2024-07-28,Tablet,Tablet Plus,sur ,8,894.3,649.84,0.26
ORD-20230121-02026,2023-01-21,Tablet,Tablet Mini, norte ,7,513.12,311.05,0.19
ORD-20230111-02027,2023-01-11,Accesorio,Mouse,sur ,10,143.52,110.1,0.14
ORD-20241218-02028,2024-12-18,Teléfono,Teléfono X,Sur,11,845.47,598.61,0.12
ORD-20230124-02029,2023-01-24,Cómputo,Laptop Air,OESTE ,6,1426.01,1053.28,0.27
ORD-20240607-02030,2024-06-07,Tablet,Tablet Mini,Oeste  ,7,577.26,387.73,0.19
ORD-20240501-02031,2024-05-01,Tablet,Tablet Mini, ESTE,8,502.21,370.14,0.13
ORD-20240502-02032,2024-05-02,Teléfono,Teléfono X,Oeste,5,1263.97,777.34,0.22
ORD-20230717-02033,2023-07-17,Accesorio,Teclado,Este,4,137.72,106.67,0.22
ORD-20241004-02034,2024-10-04,Tablet,Tablet Plus,sur ,6,512.65,404.67,0.18
ORD-20230917-02035,2023-09-17,Teléfono,Teléfono X,Oeste,13,913.65,671.52,0.04
ORD-20231215-02036,2023-12-15,Cómputo,Laptop Mini,SUR,9,1632.89,1182.74,0.27
ORD-20231221-02037,2023-12-21,Teléfono,Teléfono X,norte,9,1251.44,876.16,0.27
ORD-20230113-02038,2023-01-13,Teléfono,Teléfono Y,norte,4,667.56,412.19,0.22
ORD-20241121-02039,2024-11-21,Accesorio,Mouse,Oeste,6,22.27,15.54,0.06
ORD-20230616-02040,2023-06-16,Tablet,Tablet Plus, Sur,10,392.59,297.59,0.19
ORD-20230329-02041,2023-03-29,Tablet,Tablet Plus,Oeste  ,8,438.56,312.27,0.28
ORD-20230825-02042,2023-08-25,Teléfono,Teléfono Y, Sur,8,1132.66,700.22,0.1
ORD-20230920-02043,2023-09-20,Accesorio,Cargador,este,9,22.13,15.19,0.09
ORD-20240923-02044,2024-09-23,Tablet,Tablet Plus,Oeste  ,5,328.98,262.47,0.01
ORD-20240711-02045,2024-07-11,Cómputo,Laptop Air, oeste,4,1043.78,736.02,0.03
ORD-20230731-02046,2023-07-31,Accesorio,Teclado,este,13,90.41,66.32,0.21
ORD-20240306-02047,2024-03-06,Tablet,Tablet Plus,OESTE ,10,802.86,545.78,0.08
ORD-20241110-02048,2024-11-10,Teléfono,Teléfono Z, ESTE,10,1140.56,744.86,0.23
ORD-20230925-02049,2023-09-25,Tablet,Tablet Plus,este ,7,617.52,383.8,0.11
ORD-20241031-02050,2024-10-31,Tablet,Tablet Mini,sur ,11,880.39,649.65,0.06
ORD-20240109-02051,2024-01-09,Cómputo,Laptop Pro,OESTE ,5,1533.35,965.93,0.22
ORD-20230529-02052,2023-05-29,Cómputo,Laptop Mini,Oeste  ,9,1825.01,1247.17,0.01
ORD-20230126-02053,2023-01-26,Tablet,Tablet Plus,Oeste  ,11,625.19,391.29,0.17
ORD-20231127-02054,2023-11-27,Teléfono,Teléfono X,sur ,11,799.52,586.71,0.05
ORD-20230912-02055,2023-09-12,Tablet,Tablet Plus,Oeste,4,366.85,273.71,0.06
ORD-20230515-02056,2023-05-15,Teléfono,Teléfono X,Oeste  ,12,647.11,411.62,0.04
ORD-20240522-02057,2024-05-22,Teléfono,Teléfono Z,este,6,812.03,523.27,0.08
ORD-20241009-02058,2024-10-09,Cómputo,Laptop Air,Oeste,6,1275.99,1005.45,0.25
ORD-20230113-02059,2023-01-13,Teléfono,Teléfono X, oeste,8,557.88,390.17,0.25
ORD-20241128-02060,2024-11-28,Tablet,Tablet Plus,Este,7,626.04,393.21,0.18
ORD-20231223-02061,2023-12-23,Tablet,Tablet Plus, oeste,13,844.13,600.67,0.06
ORD-20240420-02062,2024-04-20,Accesorio,Mouse,Oeste  ,9,141.57,88.82,0.21
ORD-20230508-02063,2023-05-08,Tablet,Tablet Plus,Este,11,544.43,346.35,0.26
ORD-20230331-02064,2023-03-31,Teléfono,Teléfono Y,SUR,4,689.13,437.2,0.02
ORD-20230519-02065,2023-05-19,Teléfono,Teléfono Y,Este,7,631.45,417.95,0.21
ORD-20230826-02066,2023-08-26,Accesorio,Mouse,OESTE ,11,140.82,96.75,0.14
ORD-20230809-02067,2023-08-09,Accesorio,Audífonos,este ,8,87.51,59.23,0.25
ORD-20240118-02068,2024-01-18,Tablet,Tablet Mini, norte ,8,819.36,533.41,0.21
ORD-20230607-02069,2023-06-07,Accesorio,Teclado, oeste,10,58.41,41.02,0.1
ORD-20230620-02070,2023-06-20,Tablet,Tablet Mini,norte,10,796.34,526.86,0.09
ORD-20230324-02071,2023-03-24,Tablet,Tablet Mini,Este,5,796.77,492.62,0.1
ORD-20230430-02072,2023-04-30,Tablet,Tablet Plus,Oeste,15,833.72,580.75,0.11
ORD-20230727-02073,2023-07-27,Cómputo,Laptop Mini,Este,4,1174.24,808.96,0.17
ORD-20230719-02074,2023-07-19,Teléfono,Teléfono Y, Sur,13,555.26,425.88,0.2
ORD-20240712-02075,2024-07-12,Cómputo,Laptop Pro,Este,10,1957.02,1422.91,0.09
ORD-20241015-02076,2024-10-15,Teléfono,Teléfono Z,Norte,15,947.0,650.07,0.29
ORD-20240302-02077,2024-03-02,Tablet,Tablet Plus, oeste,7,318.69,218.83,0.16
ORD-20230902-02078,2023-09-02,Teléfono,Teléfono Y,este,6,786.93,501.27,0.14
ORD-20240719-02079,2024-07-19,Cómputo,Laptop Air,Norte,8,1487.56,1023.48,0.2
ORD-20240108-02080,2024-01-08,Cómputo,Laptop Pro, ESTE,12,1765.72,1262.85,0.05
ORD-20240904-02081,2024-09-04,Cómputo,Laptop Pro,este ,12,1999.46,1452.44,0.15
ORD-20230619-02082,2023-06-19,Tablet,Tablet Mini,OESTE ,8,748.89,492.59,0.25
ORD-20240607-02083,2024-06-07,Teléfono,Teléfono Z, oeste,5,744.22,468.64,0.25
ORD-20230927-02084,2023-09-27,Teléfono,Teléfono Z,este,9,999.47,742.67,0.09
ORD-20230530-02085,2023-05-30,Accesorio,Cargador,OESTE ,9,144.55,111.51,0.3
ORD-20240826-02086,2024-08-26,Teléfono,Teléfono X,Este,8,995.6,784.72,0.13
ORD-20231007-02087,2023-10-07,Cómputo,Laptop Pro, ESTE,4,1271.43,977.48,0.28
ORD-20231010-02088,2023-10-10,Tablet,Tablet Mini,NORTE ,9,825.57,506.81,0.11
ORD-20230807-02089,2023-08-07,Teléfono,Teléfono X,norte,12,872.92,544.71,0.14
ORD-20240317-02090,2024-03-17,Teléfono,Teléfono Z,este ,3,885.64,568.07,0.16
ORD-20240702-02091,2024-07-02,Tablet,Tablet Plus,este ,7,457.06,284.52,0.3
ORD-20230730-02092,2023-07-30,Tablet,Tablet Mini, Sur,7,656.17,457.58,0.27
ORD-20240327-02093,2024-03-27,Teléfono,Teléfono Z,Sur,9,1114.34,835.8,0.22
ORD-20230222-02094,2023-02-22,Accesorio,Cargador, Sur,12,11.2,7.45,0.16
ORD-20240405-02095,2024-04-05,Cómputo,Laptop Mini, norte ,5,1121.95,710.02,0.21
ORD-20241011-02096,2024-10-11,Cómputo,Laptop Mini, Sur,8,995.82,774.26,0.27
ORD-20240927-02097,2024-09-27,Tablet,Tablet Plus,norte,10,474.95,354.9,0.25
ORD-20230201-02098,2023-02-01,Teléfono,Teléfono X,este,13,993.15,660.77,0.15
ORD-20230623-02099,2023-06-23,Teléfono,Teléfono Z,Sur,10,1234.74,950.58,0.1
ORD-20240725-02100,2024-07-25,Tablet,Tablet Plus, ESTE,9,508.65,324.85,0.27
ORD-20230717-02101,2023-07-17,Teléfono,Teléfono Z, Sur,17,1163.7,926.17,0.18
ORD-20230428-02102,2023-04-28,Teléfono,Teléfono X,Norte,2,1025.86,765.79,0.04
ORD-20240424-02103,2024-04-24,Teléfono,Teléfono X,Sur,9,871.45,583.75,0.08
ORD-20230707-02104,2023-07-07,Accesorio,Audífonos,NORTE ,11,23.04,15.66,0.05
ORD-20240912-02105,2024-09-12,Cómputo,Laptop Pro,este ,12,1965.13,1528.12,0.14
ORD-20241003-02106,2024-10-03,Accesorio,Teclado, norte ,8,91.81,58.79,0.08
ORD-20230109-02107,2023-01-09,Cómputo,Laptop Pro, ESTE,13,1143.89,832.45,0.14
ORD-20241218-02108,2024-12-18,Accesorio,Teclado, Sur,9,74.53,47.33,0.18
ORD-20241028-02109,2024-10-28,Teléfono,Teléfono X,OESTE ,3,1153.4,710.43,0.13
ORD-20240220-02110,2024-02-20,Cómputo,Laptop Air, oeste,5,1884.22,1295.76,0.07
ORD-20230715-02111,2023-07-15,Teléfono,Teléfono X,NORTE ,7,715.85,464.05,0.27
ORD-20230205-02112,2023-02-05,Cómputo,Laptop Air,sur ,8,1066.42,827.31,0.07
ORD-20230826-02113,2023-08-26,Teléfono,Teléfono Z,Sur,13,1018.44,811.82,0.14
ORD-20240927-02114,2024-09-27,Cómputo,Laptop Pro, norte ,9,1402.01,861.02,0.12
ORD-20240414-02115,2024-04-14,Cómputo,Laptop Mini,Oeste,8,1670.13,1075.3,0.05
ORD-20240111-02116,2024-01-11,Accesorio,Mouse, ESTE,5,68.27,54.04,0.27
ORD-20241031-02117,2024-10-31,Accesorio,Cargador,Oeste  ,8,18.97,14.95,0.23
ORD-20240822-02118,2024-08-22,Tablet,Tablet Mini,Oeste,7,521.06,358.55,0.17
ORD-20230218-02119,2023-02-18,Cómputo,Laptop Pro,sur ,10,1709.64,1284.53,0.26
ORD-20241004-02120,2024-10-04,Cómputo,Laptop Air,norte,10,1383.72,1042.08,0.12
ORD-20231209-02121,2023-12-09,Cómputo,Laptop Mini,OESTE ,9,911.44,712.2,0.18
ORD-20230505-02122,2023-05-05,Teléfono,Teléfono Y, Sur,6,874.76,527.38,0.12
ORD-20240815-02123,2024-08-15,Tablet,Tablet Mini,este ,13,753.28,569.51,0.15
ORD-20231126-02124,2023-11-26,Accesorio,Mouse,Oeste,7,106.97,65.65,0.05
ORD-20231229-02125,2023-12-29,Cómputo,Laptop Mini, norte ,9,980.05,762.95,0.15
ORD-20231223-02126,2023-12-23,Teléfono,Teléfono Y, oeste,6,1013.83,625.6,0.17
ORD-20240315-02127,2024-03-15,Cómputo,Laptop Pro,este ,10,1595.94,1190.57,0.05
ORD-20240823-02128,2024-08-23,Accesorio,Cargador,norte,6,111.18,78.3,0.0
ORD-20240606-02129,2024-06-06,Teléfono,Teléfono Y,Sur,10,832.77,545.2,0.15
ORD-20231021-02130,2023-10-21,Teléfono,Teléfono Y,Oeste  ,11,856.22,659.48,0.22
ORD-20240404-02131,2024-04-04,Cómputo,Laptop Mini,Sur,5,1025.13,757.43,0.07
ORD-20230906-02132,2023-09-06,Cómputo,Laptop Pro,Norte,6,1967.01,1222.05,0.29
ORD-20230111-02133,2023-01-11,Teléfono,Teléfono Z, Sur,6,852.85,543.44,0.14
ORD-20231022-02134,2023-10-22,Teléfono,Teléfono X,Sur,9,773.96,475.27,0.23
ORD-20241011-02135,2024-10-11,Tablet,Tablet Mini,Oeste,11,640.83,395.77,0.12
ORD-20241101-02136,2024-11-01,Accesorio,Cargador, oeste,6,145.14,101.05,0.28
ORD-20230629-02137,2023-06-29,Accesorio,Mouse,Oeste,10,57.03,40.33,0.05
ORD-20230618-02138,2023-06-18,Tablet,Tablet Mini,Oeste  ,7,881.54,673.16,0.27
ORD-20231109-02139,2023-11-09,Teléfono,Teléfono Z, norte ,15,884.28,613.47,0.09
ORD-20240922-02140,2024-09-22,Teléfono,Teléfono X, Sur,6,594.58,427.62,0.25
ORD-20240909-02141,2024-09-09,Tablet,Tablet Plus,Este,5,838.44,507.58,0.07
ORD-20230613-02142,2023-06-13,Accesorio,Mouse, norte ,12,79.69,57.31,0.29
ORD-20230913-02143,2023-09-13,Cómputo,Laptop Air,Norte,11,1978.46,1287.85,0.02
ORD-20240415-02144,2024-04-15,Accesorio,Audífonos,Sur,6,53.07,41.8,0.16
ORD-20231116-02145,2023-11-16,Cómputo,Laptop Mini,NORTE ,7,1382.23,928.54,0.03
ORD-20230126-02146,2023-01-26,Accesorio,Cargador,este,7,94.98,75.0,0.06
ORD-20240319-02147,2024-03-19,Cómputo,Laptop Pro,SUR,14,945.52,622.5,0.16
ORD-20240618-02148,2024-06-18,Teléfono,Teléfono Y,norte,10,845.41,626.58,0.2
ORD-20230914-02149,2023-09-14,Tablet,Tablet Plus,Este,5,392.97,285.27,0.16
ORD-20240201-02150,2024-02-01,Accesorio,Teclado,SUR,7,132.88,99.48,0.11
ORD-20230723-02151,2023-07-23,Accesorio,Audífonos, Sur,10,53.91,39.95,0.11
ORD-20241218-02152,2024-12-18,Accesorio,Teclado,NORTE ,8,48.23,38.55,0.09
ORD-20240117-02153,2024-01-17,Cómputo,Laptop Mini, ESTE,5,1195.79,760.34,0.11
ORD-20230107-02154,2023-01-07,Tablet,Tablet Mini, oeste,7,406.22,281.21,0.2
ORD-20230511-02155,2023-05-11,Cómputo,Laptop Mini, Sur,7,1652.26,1145.01,0.05
ORD-20230920-02156,2023-09-20,Teléfono,Teléfono Y,Sur,7,545.89,332.91,0.17
ORD-20231017-02157,2023-10-17,Tablet,Tablet Plus,este ,4,756.79,555.61,0.25
ORD-20240621-02158,2024-06-21,Accesorio,Teclado,este ,6,59.88,41.42,0.15
ORD-20230605-02159,2023-06-05,Tablet,Tablet Mini,sur ,4,883.84,558.82,0.04
ORD-20230911-02160,2023-09-11,Tablet,Tablet Plus,Este,11,897.25,572.07,0.16
ORD-20230401-02161,2023-04-01,Accesorio,Cargador, norte ,10,38.72,28.55,0.25
ORD-20230929-02162,2023-09-29,Accesorio,Teclado,este ,10,31.42,19.27,0.23
ORD-20241210-02163,2024-12-10,Accesorio,Teclado,este,9,20.34,13.32,0.11
ORD-20240205-02164,2024-02-05,Cómputo,Laptop Air,Sur,8,1149.05,886.76,0.02
ORD-20240825-02165,2024-08-25,Teléfono,Teléfono X,sur ,13,587.53,380.25,0.29
